104404.05+590241.9 0.519     5029 8.76899    71114.7  DR12 -27.7988 0.021  -31.3775  0.0276 0.0266 1.81361   0.11088  0.1141  -32.3448   220.8    100.56  14.2764   8.51592 
104407.14+585613.0 1.955     5027 0.262488   67076.3  DR12 -27.8144 0.0102 -32.1417  0.0951 0.0891 1.91582   0.22227  0.23773 -33.0729    51.844   19.78   7.17871  4.39882 
104414.47+525401.4 1.325    12968 7.59032     7453.21 DR12 -27.6245 0.0098 -31.3041  0.0959 0.0853 1.694     0.24169  0.25573 -31.9661    36.974   16.948  5.91861  3.69379 
104431.39+590537.6 1.30298   5029 9.19545    71114.7  DR14 -28.2076 0.0202 -32.167   0.0772 0.0703 0.722064  0.14936  0.15001 -32.7822    69.441   71.526  7.37904  6.80509 
104436.47+584702.4 1.52344   5024 5.37249    65975.9  DR14 -28.4125 0.0265 -32.4391  0.1738 0.1127 2.66002   0.67322  0.48286 -32.7999    19.614    7.513  4.14551  1.9739  
104445.31+585407.9 1.0608    5027 5.09521    67076.3  DR14 -28.6477 0.0333 -31.7856  0.0475 0.0449 1.69794   0.14027  0.14883 -32.7887   116.702   48.501 10.6847   6.63098 
104451.99+384008.2 0.8192   13010 6.3093      4897.06 DR7  -27.8707 0.0134 -31.23    0.0675 0.0615 2.35433   0.28847  0.30798 -31.7899    40.59     5.172  6.30763  1.9793  
104454.90+592134.2 1.2919    5030 7.31583    65748.5  DR7  -27.5158 0.0109 -31.4184  0.041  0.0393 1.92903   0.11652  0.11963 -32.6386   205.303   68.335 13.9466   7.21658 
104503.01+584712.9 1.5816    5024 5.65044    65610.7  DR14 -28.5049 0.0328 -32.0484  0.083  0.077  1.95374   0.21746  0.23473 -32.8822    56.434   21.264  7.31209  4.11241 
104511.19+591625.6 1.7945    5030 1.93507    65748.5  DR7  -27.4821 0.0126 -31.1929  0.0291 0.0284 1.81566   0.06863  0.06939 -32.9862   468.531  174.65  21.6239  13.1891  
104522.22+384752.3 1.201    13010 8.85278     4896.98 DR7  -27.3667 0.0101 -31.5985  0.2523 0.1764 2.37343   0.70613  0.76329 -31.2593     9.45     2.824  2.90941  1.24127 
104532.48+591356.2 2.664     5030 1.75721    65739.2  DR12 -28.3687 0.1048 -32.3611  0.1221 0.1118 1.44914   0.20219  0.22158 -33.1622    44.73    25.61   6.64804  4.98528 
104538.68+555622.0 0.887214 13927 2.78211    17830.3  DR14 -28.3219 0.0224 -31.9277  0.0881 0.078  1.56478   0.28543  0.35402 -32.3904    27.832   12.87   5.24404  3.55178 
104539.98+590129.2 1.75129   5023 2.90353    67146.3  DR14 -28.285  0.019  -32.279   0.1007 0.0924 1.56747   0.22127  0.2303  -33.0259    42.699   22.379  6.48887  4.6046  
104551.90+071344.1 0.894    10328 6.30468     9992.31 DR12 -28.0    0.0165 -31.5582  0.0716 0.065  1.84353   0.30894  0.3436  -32.1196    40.18    14.592  6.21324  3.49736 
104559.66+590631.2 2.513     5023 5.55818    67152.5  DR12 -27.5457 0.0127 -31.5936  0.06   0.058  1.90592   0.12154  0.12448 -33.0325   171.738   61.1   12.9356   7.36091 
104600.76+042527.7 0.907    10476 3.57376     9906.36 DR7  -27.3348 0.0099 -31.5526  0.0927 0.0806 1.82235   0.30998  0.32747 -32.015     28.826   12.922  5.33687  3.57321 
104600.87+590722.3 1.22022   5023 6.40482    67152.5  DR14 -28.3659 0.022  -31.892   0.0629 0.0586 1.7966    0.1753   0.1873  -32.7498    73.416   38.104  8.28178  5.39433 
104616.36+585016.6 2.07049   5025 4.75519    69257.5  DR14 -28.1119 0.0179 -32.0259  0.114  0.1051 2.67939   0.34184  0.39516 -32.9016    40.344   11.57   6.25087  3.04579 
104630.48+584436.2 1.29775   5025 2.64712    69226.7  DR14 -28.2932 0.0208 -31.9759  0.0644 0.0601 2.88839   0.29404  0.33291 -32.954     62.811    9.66   7.9016   3.00412 
104631.98+591229.2 2.454     5030 9.26469    65739.2  DR12 -28.4582 0.09   -31.9059  0.1045 0.0972 1.95928   0.2134   0.2395  -32.7231    74.545   16.112  7.62991  2.08199 
104639.43+584047.7 3.165     5025 6.02868    69226.7  DR12 -27.3691 0.0095 -32.1848  0.1923 0.1796 2.48518   0.39684  0.45682 -33.1955    29.946    6.273  5.28929  1.83182 
104647.23+134149.9 1.4655   12808 4.6529     44478.8  DR7  -27.4934 0.0082 -31.3418  0.0384 0.0368 2.01423   0.11146  0.11376 -32.6917   209.945   72.525 14.4172   8.23962 
104650.99+584028.6 0.846792  5025 6.46864    69226.7  DR14 -28.3529 0.0237 -32.1544  0.0689 0.0627 2.41875   0.28869  0.33813 -32.6758    43.7      9.674  6.28793  2.25981 
104708.88+540627.5 1.42845  11584 3.17809    15566.7  DR14 -27.8663 0.011  -32.0802  0.1194 0.1167 1.26509   0.28478  0.36404 -32.7241    23.88    13.622  4.86234  3.59246 
104717.28+540754.6 2.234    11584 3.76206    15566.7  DR12 -27.7019 0.0146 -31.8377  0.17   0.1545 2.47014   0.45108  0.51604 -32.5895    21.692    4.47   4.59271  1.90084 
104722.70+584256.8 2.272     5025 6.585      69251.5  DR12 -28.2128 0.0245 -32.0412  0.1103 0.1056 2.23707   0.26624  0.30481 -33.0259    50.933   14.839  6.86363  3.08337 
104722.70+584256.8 2.272     5031 9.46029    65739.2  DR12 -28.2138 0.0245 -32.6384  0.1926 0.1603 1.05653   0.28979  0.29191 -32.8164    19.776   21.14   3.72245  3.58048 
104723.52+540406.8 1.5101   11584 0.28459    15566.7  DR7  -27.3614 0.0073 -31.8628  0.0907 0.0837 1.46852   0.21396  0.23284 -32.7319    42.914   12.922  6.53779  3.57321 
104734.00+535647.6 0.898    11584 7.62992    15563.6  DR12 -27.7424 0.0122 -31.5934  0.1147 0.0942 3.30798   0.60931  0.67085 -31.7954    22.176    9.659  4.36387  2.38942 
104738.07+590137.0 2.09382   5028 4.87093    71133.1  DR14 -28.6967 0.0467 -32.1269  0.0887 0.0842 1.63898   0.18013  0.19041 -33.0598    66.464   29.574  8.08758  5.19354 
104743.53+591849.4 1.024     5031 3.73404    65393.5  DR12 -27.7094 0.0106 -31.3685  0.0285 0.0275 1.89837   0.09128  0.09318 -32.7008   285.142   98.01  16.8356   9.80149 
104746.69+124541.5 1.1044    1587 9.56545    31515.0  DR7  -27.4207 0.0096 -31.4696  0.0459 0.043  2.0965    0.16206  0.16923 -32.3769   113.162   26.103 10.2102   4.13257 
104746.69+124541.5 1.1044    7073 9.69138    84099.0  DR7  -27.4207 0.0096 -31.467   0.0341 0.0325 1.9507    0.11218  0.11507 -32.5229   247.746   86.136 14.852    7.3898  
104748.79+592328.9 1.5573    5031 5.36483    65396.6  DR7  -27.5923 0.0135 -31.9609  0.0661 0.0625 1.52414   0.1513   0.15642 -32.8977    84.882   43.516  9.09414  6.24956 
104753.88+135502.4 2.164     2934 5.20228    39642.0  DR12 -28.6171 0.0519 -32.2746  0.131  0.1202 1.92417   0.30925  0.4609  -32.9744    29.824   15.156  5.10159  3.31966 
104803.38+585547.0 1.725     5026 5.72873    68861.9  DR12 -27.9531 0.0126 -31.4475  0.0419 0.0405 1.95536   0.10428  0.10697 -32.985    229.383   74.724 15.0397   8.28856 
104811.73+591046.7 0.711     5028 5.26164    71139.3  DR12 -28.057  0.0216 -31.4966  0.0283 0.0272 1.9385    0.10622  0.11084 -32.7325   228.62    65.824 15.0297   7.8576  
104812.29+572601.4 1.41238   1674 7.26765     4691.83 DR14 -28.3784 0.1631 -31.6327  0.1881 0.1562 2.26245   0.58571  0.75017 -31.6403     9.5      6.706  2.93176  2.48302 
104818.22+572423.8 0.684     1674 7.00267     4691.83 DR12 -27.924  0.0167 -31.4603  0.1082 0.1045 1.96162   0.36961  0.60287 -31.5809    18.544    4.705  4.20413  2.04469 
104827.45+464319.3 1.868     5608 6.20002    14962.2  DR12 -28.2534 0.0193 -31.7088  0.1241 0.1122 1.94789   0.3181   0.35584 -32.4694    31.072   12.572  5.41485  3.20073 
104831.82+464508.9 1.766     5608 7.59806    14962.2  DR12 -28.3424 0.0203 -31.5799  0.1227 0.108  2.40671   0.4173   0.45927 -32.313     37.089    6.842  5.79863  1.75737 
104833.51+510725.1 1.51682  10534 8.17763   101441.0  DR14 -27.7489 0.0102 -32.0438  0.0715 0.0668 1.41039   0.15659  0.1611  -32.7723    91.155   64.703  8.50598  6.07876 
104841.33+590257.5 1.43985   5028 6.58439    71136.2  DR14 -28.4582 0.03   -31.8078  0.0561 0.0533 1.85226   0.15044  0.15864 -32.8043   111.606   40.05  10.3448   5.66676 
104845.25+585744.8 1.79831   5026 6.1327     68852.6  DR14 -28.3827 0.0275 -31.8491  0.0676 0.0642 1.78529   0.15492  0.16302 -32.8571    97.9     41.86   9.6888   5.91163 
104852.87+585405.3 1.1307    5026 3.28594    68852.6  DR14 -28.3995 0.0253 -32.1454  0.0717 0.0664 1.79763   0.21531  0.23184 -32.8737    49.55    25.428  6.97611  4.93287 
104911.79+510804.2 0.8507   10534 4.9217    101435.0  DR7  -27.2621 0.0118 -31.2223  0.019  0.0184 2.10188   0.06958  0.07059 -32.8023   559.752  164.775 23.5646  12.5195  
104919.52+585850.4 1.7879    5026 9.11903    68852.6  DR7  -27.4938 0.0097 -32.1615  0.1059 0.0963 1.37711   0.22421  0.23653 -32.6896    55.836   34.265  6.39793  3.93734 
104921.49+575036.6 1.1063    1673 8.69447     4897.19 DR7  -27.3985 0.011  -31.6222  0.1844 0.1415 1.83597   0.5387   0.66419 -31.3972    10.332    9.09   2.79468  2.75202 
104921.64+510605.1 1.99887  10534 2.86871   101435.0  DR14 -27.9184 0.0144 -32.2135  0.0948 0.0885 1.98546   0.22242  0.23336 -33.138     62.37    21.164  7.81888  4.42882 
104926.34+573423.8 0.989219  1673 8.39056     4897.19 DR14 -28.3967 0.0218 -31.4626  0.124  0.1096 2.31119   0.49852  0.542   -31.5192    16.881    6.594  4.07999  2.42302 
104926.34+573423.8 0.989219  1674 7.65624     4691.83 DR14 -28.3967 0.0218 -31.6487  0.1605 0.1294 1.54258   0.55844  0.68679 -31.6674    11.664    8.415  3.32093  2.71805 
104931.40+510302.6 1.9924   10534 2.05567   101444.0  DR14 -28.475  0.035  -32.1643  0.0819 0.0773 1.79418   0.17962  0.18604 -33.1873    74.625   33.626  8.59549  5.73535 
104939.80+571239.6 0.848     1675 4.49898     4698.15 DR12 -27.9524 0.0132 -31.0708  0.0677 0.062  2.14788   0.2863   0.34761 -31.6443    41.916   12.922  6.46132  3.57321 
104947.03+505859.4 1.56     10534 6.20608   101444.0  DR12 -27.9126 0.0123 -32.2998  0.1061 0.0966 1.9219    0.3003   0.33935 -32.9414    48.972   18.441  6.48491  3.0925  
104947.40+330026.2 1.0833    2042 3.15789     5895.59 DR7  -27.0138 0.0114 -31.0321  0.0293 0.0282 2.13761   0.1185   0.124   -32.4096   218.781   37.772 14.7765   6.10913 
104948.97+510000.9 2.004    10534 5.8017    101444.0  DR12 -27.7157 0.0119 -32.7517  0.4359 0.2249 2.26294   1.15548  0.98241 -32.9527    13.946   13.488  2.84352  2.29595 
105009.91+580303.5 0.983786  1676 8.37945     4698.15 DR14 -28.1654 0.0168 -31.4328  0.1304 0.106  1.77106   0.46123  0.63912 -31.6226    15.792   11.412  3.92259  3.2165  
105014.80+331013.1 1.0013    2042 9.9619     13477.5  DR7  -27.388  0.0075 -30.995   0.0433 0.0407 1.80577   0.15021  0.16218 -31.9231   127.032   48.825 10.6992   5.55781 
105018.24+575309.4 0.74451   1676 6.43858     4688.55 DR14 -28.0002 0.0186 -31.1482  0.0719 0.0659 2.35733   0.33646  0.37094 -31.6113    35.0      9.75   5.91608  3.04539 
105021.14+575227.9 1.279     1676 6.62711     4688.55 DR12 -27.8777 0.0113 -31.3882  0.1216 0.1053 2.97467   0.54178  0.63921 -31.6164    16.915    5.868  4.09227  2.36968 
105055.37+132835.4 1.6821    4693 3.3442      9958.61 DR7  -27.6025 0.0096 -31.4267  0.0958 0.0882 1.8229    0.23808  0.25143 -32.1909    41.0     19.88   6.40312  4.43203 
105101.29+580100.0 0.825     1676 3.82133     4698.15 DR12 -27.5459 0.0114 -31.563   0.119  0.1111 2.10675   0.40838  0.62055 -31.7111    15.92     4.0    3.97009  2.0     
105128.43+552037.4 1.113    11590 4.57298    21850.9  DR12 -27.5191 0.0116 -31.1748  0.0301 0.0289 2.1682    0.12178  0.1248  -32.553    216.91    49.827 14.6544   6.8983  
105136.50+402431.4 1.2382   10732 7.82818     4081.33 DR7  -27.5466 0.0083 -31.4006  0.1471 0.13   1.63166   0.39664  0.56876 -31.6775    18.202   10.44   4.0908   2.83511 
105137.18+573754.7 1.94656   1678 6.89199     4698.15 DR14 -28.2368 0.0203 -31.615   0.2388 0.1829 2.46948   0.66158  0.91921 -31.796      9.71     4.96   3.02699  2.20936 
105158.74+401736.7 2.179    10732 0.295263    4084.43 DR7  -26.6784 0.0117 -30.6072  0.0509 0.0488 2.01479   0.12721  0.13006 -32.091    159.52    41.958 12.5923   6.47103 
105201.88+552204.9 2.20642  11590 2.3992     21850.9  DR14 -27.851  0.0258 -31.7616  0.082  0.0778 1.66609   0.17867  0.19248 -32.86      74.775   20.664  8.62135  4.47361 
105220.44+363603.4 1.46464   7091 2.05586     1927.28 DR14 -28.1755 0.0185 -31.0409  0.1013 0.0897 1.97522   0.33208  0.43935 -31.6424    26.946   10.956  5.18058  3.29677 
105239.59+572431.3 1.1119    1683 2.99321     4698.15 DR7  -26.9825 0.0088 -30.949   0.0637 0.0596 1.78686   0.19342  0.20438 -31.8955    66.0     18.962  8.12404  4.34584 
105243.14+571544.4 2.1425    1682 3.57223     4698.15 DR14 -28.1423 0.0212 -31.7019  0.2035 0.1767 1.57193   0.39643  0.41448 -32.0037    12.922    5.0    3.57321  2.23607 
105256.47+455257.7 0.915     7913 4.27178    19415.5  DR12 -27.9424 0.0132 -31.4996  0.0614 0.0564 2.15436   0.22616  0.25907 -32.2541    60.695   16.371  7.75184  3.89907 
105302.41+573756.8 1.88558   4936 6.6616     91313.2  DR14 -28.4901 0.0279 -31.7872  0.0388 0.0373 1.75069   0.10574  0.10991 -33.1066   259.325   70.015 15.2104   6.39187 
105305.22+520404.9 1.7341    9963 8.05515    20491.1  DR7  -27.7892 0.017  -31.8204  0.1167 0.1045 1.47142   0.25464  0.2735  -32.5208    40.894   19.845  5.72036  3.39566 
105309.29+572820.4 1.5718    4936 7.76292    92237.8  DR14 -28.2046 0.0179 -31.8287  0.0634 0.0604 2.05345   0.17173  0.18627 -32.7765   105.84    34.874  9.73676  4.53537 
105316.36+454638.3 1.15302   7913 4.9135     19415.5  DR14 -28.0309 0.0149 -31.5141  0.0494 0.0464 1.85466   0.17029  0.18287 -32.6482    88.288   29.419  9.3213   5.15402 
105316.76+573550.7 1.2046    1683 9.38606     4698.15 DR7  -27.5611 0.0084 -30.8611  0.07   0.0665 2.05577   0.21787  0.25278 -31.6297    56.259   15.104  7.40372  3.67452 
105316.76+573550.7 1.2046    1684 7.43291     4698.15 DR7  -27.5611 0.0084 -31.0071  0.0742 0.0685 1.52633   0.19829  0.21181 -31.7593    51.896   26.784  7.18949  5.13409 
105316.76+573550.7 1.2046    4936 4.00365    91313.2  DR7  -27.5611 0.0084 -30.9004  0.0104 0.0103 1.68122   0.03326  0.03346 -33.1454  1950.09   660.348 44.0716  25.5947  
105333.97+455217.4 1.15457   7913 8.25295    19418.6  DR14 -27.6309 0.0106 -31.1263  0.0527 0.0495 2.10769   0.16758  0.1745  -32.0978   109.446   35.529 10.3162   5.45176 
105334.91+520120.7 1.42117   9963 2.76843    20491.1  DR14 -27.9654 0.0146 -31.7434  0.0882 0.0804 1.51993   0.21511  0.23348 -32.4886    46.765   24.75   6.80439  4.92543 
105344.86+572840.3 1.82007   1683 7.686       4698.15 DR14 -28.3423 0.0265 -31.3477  0.2197 0.1597 2.74782   0.62979  0.80652 -31.6245    12.675    5.508  3.47228  2.16175 
105344.86+572840.3 1.82007   1687 7.64682     4694.95 DR14 -28.3423 0.0265 -31.6057  0.2061 0.1805 1.69568   0.53076  0.68543 -31.8978    12.454   10.835  3.38379  3.24265 
105344.86+572840.3 1.82007   4936 5.80375    91705.9  DR14 -28.3423 0.0265 -31.6681  0.0421 0.0408 1.65633   0.09606  0.09787 -33.0046   225.565  116.604 14.7952  10.2507  
105350.22+572709.5 1.72558   4936 7.35896    91705.9  DR14 -28.1392 0.0195 -31.9561  0.0665 0.062  1.79459   0.16106  0.16814 -32.8107   106.908   37.235  9.40937  4.36506 
105404.10+574019.7 1.1021    1688 5.24306     4698.15 DR7  -27.0643 0.0084 -31.3564  0.1347 0.1172 2.12718   0.48609  0.53232 -31.7572    19.0      2.958  4.3589   1.69597 
105404.47+544357.0 0.5      15322 6.8495     24750.3  DR12 -27.6734 0.017  -31.2508  0.043  0.0405 1.31083   0.13372  0.13468 -32.1454    98.0     73.275  9.70345  8.36541 
105416.46+512724.5 2.368     9163 3.84347     4979.34 DR7  -27.336  0.0088 -31.1701  0.1288 0.1223 1.86086   0.2566   0.27183 -32.05      33.966   15.792  5.82221  3.92259 
105432.22+580047.2 0.595     1689 3.75501     4698.15 DR12 -27.5974 0.0117 -31.3873  0.0954 0.083  1.81627   0.28953  0.50656 -31.5586    21.0      8.0    4.58258  2.82843 
105432.58+572840.7 1.80384   4936 8.64521    91705.9  DR14 -28.5423 0.037  -32.1733  0.1071 0.0944 2.01288   0.28966  0.34059 -32.7662    63.705   12.408  5.76062  1.13462 
105434.61+565447.5 0.881     1686 2.52201     4694.55 DR12 -27.828  0.016  -31.5956  0.1255 0.1131 3.07166   0.52926  0.72391 -31.692     14.955    1.0    3.85559  1.0     
105518.07+570423.5 0.6959    1686 8.93084     4694.67 DR7  -27.1778 0.0085 -31.1433  0.0787 0.0747 1.86606   0.30413  0.30023 -31.5494    29.49    10.12   5.33892  2.93611 
105518.07+570423.5 0.6959    1691 8.38245     4698.15 DR7  -27.1778 0.0085 -31.1699  0.0794 0.0685 2.04181   0.27736  0.38086 -31.4384    31.552    8.622  5.53902  2.81548 
105618.23+574501.3 1.024     1690 6.57686     4698.15 DR12 -27.8383 0.0099 -31.2961  0.1051 0.0891 2.59602   0.46918  0.4859  -31.6164    21.758    6.832  4.61352  2.55181 
105744.78+012922.0 1.6937    9387 8.54       10050.4  DR7  -27.5646 0.01   -31.1846  0.1031 0.0948 2.32654   0.27287  0.31966 -31.8803    44.988   11.648  6.56134  2.88049 
105832.34+124832.8 1.0925    4069 6.28911     5051.45 DR7  -27.393  0.0121 -31.2355  0.0881 0.0773 2.82994   0.37618  0.42778 -31.6952    29.82     3.788  5.4281   1.84572 
105851.40+410644.5 1.019    11663 2.79399     7992.13 DR7  -27.3587 0.0091 -31.484   0.0717 0.0654 2.92217   0.40005  0.42838 -32.0924    40.795    8.919  6.35524  2.95971 
105851.68+314410.8 0.5      14966 2.05468    14865.5  DR12 -27.6519 0.0189 -30.8569  0.0244 0.0236 1.59461   0.09074  0.09199 -32.1372   251.496  103.688 15.8269  10.1522  
105904.68+121024.0 2.503    10738 0.297826    4121.14 DR7  -26.8307 0.0067 -31.3822  0.1348 0.1269 1.71594   0.2643   0.355   -32.348     33.966    8.955  5.82221  2.97757 
110341.74+405624.4 1.61823  12977 5.69946    52339.7  DR14 -28.3116 0.0209 -32.084   0.1115 0.1006 2.3327    0.34048  0.39057 -32.6723    32.64     9.633  5.48901  2.3811  
110400.84+405014.8 1.85131  12977 1.78294    52339.8  DR14 -28.6345 0.0375 -32.3111  0.0948 0.0875 1.51365   0.21697  0.23037 -33.1598    48.804   18.696  6.9581   4.25525 
110426.65+404621.2 2.538    12977 8.02195    52339.7  DR7  -27.5138 0.0114 -32.2     0.1269 0.1199 1.28423   0.21628  0.23128 -32.8714    44.688   34.916  6.12038  4.8852  
110443.54+594701.0 2.261    11696 0.828461    8264.71 DR12 -27.6793 0.0111 -31.9629  0.1954 0.1751 1.71662   0.39205  0.42766 -32.547     13.958    5.958  3.72485  2.42387 
110513.33+112011.8 2.062    12767 5.1999      6949.94 DR12 -28.3711 0.035  -31.6416  0.133  0.1229 1.50432   0.27093  0.35122 -32.2549    25.61    12.389  4.98528  3.35808 
110610.72+640009.6 2.205     6811 0.122081    3646.46 DR12 -26.377  0.0111 -30.7841  0.0701 0.0668 2.14189   0.19508  0.22035 -32.0084    89.64    25.948  9.43004  5.08374 
110611.91+585213.6 1.656    15078 4.86798    24736.0  DR12 -27.2226 0.0098 -31.1252  0.0374 0.0364 1.87325   0.09949  0.10218 -32.6187   245.016   78.24  15.5905   8.65283 
110614.52+585349.4 1.50201  15078 3.63744    24736.0  DR14 -28.4396 0.0223 -31.9791  0.0976 0.0868 1.83777   0.26959  0.31893 -32.624     34.79    13.37   5.86302  3.4955  
110638.01+040253.0 2.407     6806 6.38157    10031.3  DR12 -28.2557 0.042  -31.7081  0.2346 0.2213 2.30464   0.50114  0.60964 -32.0257    13.79     3.368  3.6582   1.5649  
110641.65+585347.0 2.19113  15078 6.38965    24736.0  DR14 -28.3833 0.0358 -32.1219  0.1586 0.1454 1.79986   0.37991  0.48323 -32.7509    24.284   11.97   4.6127   2.81901 
110644.95+590330.3 2.18     15078 9.11366    24736.0  DR12 -27.7929 0.0123 -31.6882  0.1404 0.1382 1.97526   0.28559  0.35559 -32.3099    34.632   14.7    5.51958  2.81343 
110845.27+090514.9 0.925     3252 4.46846     9949.44 DR12 -27.8045 0.0118 -31.719   0.1134 0.1    1.24447   0.29597  0.37117 -31.9587    16.915   17.748  4.09227  4.15426 
110845.27+090514.9 0.925     5009 5.01964    24466.8  DR12 -27.8045 0.0118 -31.4244  0.0518 0.0489 1.60172   0.15435  0.16092 -32.4651    90.727   40.262  9.49654  6.23203 
110853.20+070122.9 2.657    12749 2.36493    19273.0  DR12 -27.8066 0.0268 -31.9365  0.2025 0.1995 2.06343   0.42592  0.56696 -32.3881    18.962   11.916  4.34584  3.42788 
110942.56+020148.7 2.082     8251 3.73577     6938.94 DR12 -28.2882 0.0323 -31.6077  0.1766 0.1359 2.55631   0.41664  0.5685  -32.3984    17.838    0.874  4.18566  0.823649
111021.69+214942.1 2.186     6940 8.94314    33625.6  DR12 -27.7665 0.0116 -31.7013  0.1108 0.1039 1.77747   0.22262  0.2322  -32.3628    50.82    30.932  6.60613  4.71336 
111029.57+284339.9 1.204     6937 1.86228    27321.3  DR12 -27.5728 0.0108 -31.7367  0.0522 0.0489 1.98641   0.18672  0.2038  -32.6899    82.502   19.82   9.02873  4.41208 
111040.11+554349.9 0.78      2025 9.88464    59363.5  DR12 -28.1974 0.0224 -31.6329  0.0397 0.0373 2.08779   0.19019  0.20765 -32.3583   126.9     38.874 10.1896   4.02832 
111107.98+354017.2 1.6261    9252 4.83772    19449.2  DR7  -27.5573 0.0092 -31.7069  0.1014 0.0926 2.00635   0.26757  0.29776 -32.261     37.791   12.404  5.95973  3.14091 
111112.89+553800.4 0.902     2025 5.17984    59363.5  DR14 -28.3953 0.0266 -32.6235  0.0919 0.0807 1.68994   0.3805   0.46165 -32.9489    25.228   10.094  4.54784  2.38542 
111132.12+553240.2 1.0044    2025 7.88592    59363.5  DR7  -27.1945 0.0074 -31.2224  0.0253 0.0245 3.60762   0.14367  0.14746 -32.5256   294.126   16.038 16.9286   3.03296 
111217.42+553203.7 1.63955   2025 9.37544    59363.5  DR14 -28.1762 0.0185 -32.1444  0.0946 0.0873 1.29012   0.20733  0.22483 -32.8526    56.234   35.948  6.83114  4.9826  
111226.37+405317.2 1.67971  15106 8.90722    11572.6  DR14 -28.0138 0.0132 -31.2967  0.1142 0.1025 1.93973   0.25709  0.29236 -31.8386    41.194   17.976  6.15412  3.6675  
111306.09+570452.2 1.036     6968 3.6573      5118.54 DR12 -27.8312 0.0125 -31.3984  0.1118 0.0974 2.91129   0.50482  0.61195 -31.4783    17.91     6.0    4.21091  2.44949 
111346.09+401502.2 2.00784   3069 3.04515     9630.05 DR14 -28.466  0.0338 -31.7715  0.1224 0.1086 2.35777   0.4277   0.48945 -32.5178    25.922    6.874  5.07611  2.57506 
111350.94+401721.4 2.189     3069 0.571733    9630.05 DR12 -26.8134 0.0091 -31.0791  0.0504 0.0483 1.94711   0.13059  0.13762 -32.6248   159.52    33.932 12.5923   5.81348 
111413.98+531512.8 1.905     5008 8.8595     17983.7  DR14 -28.6562 0.0457 -32.147   0.1905 0.1712 1.15755   0.34907  0.44326 -32.5241    18.396   13.832  3.78644  2.81361 
111420.34+410116.5 0.8157    2261 5.83249     1285.91 DR7  -27.1358 0.01   -30.9394  0.1143 0.1002 2.98737   0.56079  0.59832 -31.1463    16.881    3.956  4.07999  1.96721 
111422.48+531913.2 0.8854    3253 5.64308     8783.81 DR7  -27.2707 0.0174 -31.5459  0.0885 0.0794 2.8288    0.45678  0.5061  -31.8802    24.875    7.688  4.96261  2.66662 
111422.48+531913.2 0.8854    5008 7.89155    17977.5  DR7  -27.2707 0.0174 -31.1477  0.0408 0.0387 2.52278   0.1822   0.1908  -32.1257   112.404   26.361 10.4547   4.68652 
111422.48+531913.2 0.8854    5350 9.68688     6868.53 DR7  -27.2707 0.0174 -31.0396  0.0632 0.0581 2.99253   0.32447  0.37744 -31.646     51.251    7.18   6.92651  2.0053  
111437.69+402137.0 1.61507   3069 9.61786     9630.09 DR14 -28.3617 0.0269 -31.7457  0.1574 0.1404 1.6645    0.37847  0.4444  -32.1231    21.984    6.886  4.31009  1.77124 
111450.69+570336.9 1.7075    6966 2.74992     4714.38 DR7  -27.5512 0.0103 -31.1191  0.1274 0.1127 2.88425   0.44287  0.52227 -31.7185    25.922    6.0    5.07611  2.44949 
111452.84+531531.7 1.213     3253 4.01615     8783.81 DR7  -27.5657 0.0132 -31.183   0.0678 0.0626 1.72836   0.19238  0.21067 -32.0351    64.935   25.87   8.05017  5.06089 
111452.84+531531.7 1.213     3321 8.41379     4793.9  DR7  -27.5657 0.0132 -31.2417  0.1114 0.1024 2.08521   0.39654  0.43464 -31.6385    24.275   10.076  4.7861   2.91795 
111452.84+531531.7 1.213     5008 3.1522     17983.7  DR7  -27.5657 0.0132 -31.3215  0.0536 0.0507 1.52505   0.13645  0.13926 -32.3366    97.804   53.73   9.86983  7.29352 
111452.84+531531.7 1.213     5350 5.16596     6868.53 DR7  -27.5657 0.0132 -31.1233  0.0761 0.0693 2.46273   0.29286  0.32508 -31.9432    43.604   13.118  6.54417  3.40045 
111503.55+532802.8 1.8709    3253 8.67475     8783.81 DR14 -28.3166 0.0237 -31.4508  0.1291 0.1259 2.27092   0.38146  0.41192 -31.9678    28.072    7.785  5.13138  2.43579 
111504.45+550143.5 1.1874   12366 2.3641     19244.4  DR7  -27.4283 0.0111 -31.6331  0.0618 0.0569 2.70824   0.26749  0.30358 -32.5312    59.82     6.832  7.71117  2.55181 
111505.62+531807.5 1.5208    5008 1.76281    17983.7  DR14 -28.0563 0.014  -32.0955  0.1607 0.1392 1.79955   0.38098  0.40397 -32.4073    15.824    4.915  3.93442  2.17961 
111505.62+531807.5 1.5208    5350 3.17352     6871.63 DR14 -28.0563 0.014  -31.7268  0.193  0.1575 2.98436   0.65101  1.06092 -32.0074    10.879    0.958  3.26225  0.938494
111511.28+532037.7 2.80711   3253 2.06558     8777.61 DR14 -27.0043 0.0161 -31.174   0.0885 0.0844 1.6507    0.15973  0.16383 -32.1882    79.6     41.958  8.87738  6.47103 
111511.28+532037.7 2.80711   5008 3.94491    17983.7  DR14 -27.0043 0.0161 -30.9139  0.0565 0.0549 2.03995   0.11186  0.11435 -32.3613   212.42    66.504 14.4008   7.97752 
111511.28+532037.7 2.80711   5350 4.13223     6871.63 DR14 -27.0043 0.0161 -31.0004  0.1091 0.1106 2.14191   0.22062  0.27146 -31.9405    58.056   22.333  7.4985   4.59066 
